Ticker, Company Name, Price, cash_price, cash_delta, inventory_price, cash_inventory_price, tangible_price, current_price, current_delta, asset_price, asset_delta
AMT,American Tower Corp.,227.19,3.6604031900346268,-223.52959680996537,0.0,3.6604031900346268,-30.692908470830325,-0.9310841078710465,-228.12108410787104,8.400692856243674,-218.78930714375633
AMX,America Movil S.A.B.DE C.V.,13.82,10.412317630319055,-3.407682369680945,4.462276255214238,14.874593885533292,-7.367870451599569,-16.821338175469744,-30.641338175469745,29.151355618686548,15.331355618686548
AN,Autonation Inc.,78.39,3.989073149039899,-74.4009268509601,28.253563744626387,32.24263689366629,18.7742512600748,-0.6339268884494219,-79.02392688844942,38.21657268804872,-40.17342731195128
ANET,Arista Networks Inc,323.31,37.613612657561056,-285.6963873424389,5.790292400369097,43.40390505793015,38.60825373402767,39.506029119394256,-283.80397088060573,40.75888618808645,-282.5511138119135
ANF,Abercrombie & Fitch Co.,25.1,13.028886754096831,-12.07111324590317,8.74406353565161,21.77295028974844,13.613878048949369,9.099052499386447,-16.000947500613556,13.613878048949369,-11.486121951050633
ANH,Anworth Mortgage Asset Corp.,2.74,0.0,-2.74,0.0,0.0,3.0690712886014984,2.9746843384387143,0.23468433843871406,4.22328482255626,1.4832848225562598
ANTM,Anthem Inc,290.68,0.0,-290.68,0.0,0.0,11.005036462777827,67.90795061010402,-222.77204938989598,136.39088120346608,-154.28911879653393
AOS,A.O. Smith Corp.,60.37,3.7584093578692634,-56.611590642130736,2.2343706712990943,5.992780029168358,6.471995682067602,4.610512383209367,-55.75948761679063,12.900426304780726,-47.46957369521927
AP,Ampco-Pittsburgh Corp.,8.11,1.4280363055575844,-6.681963694442415,6.126416367108449,7.5544526726660335,5.540983977948245,4.934302908530291,-3.1756970914697087,6.088996816213368,-2.0210031837866316
APA,Apache Corp.,17.48,0.35763656401206256,-17.12236343598794,1.263649192842621,1.6212857568546837,-4.331376164146091,-0.13775630613797965,-17.61775630613798,-4.331376164146091,-21.81137616414609
APAM,Artisan Partners Asset Management Inc,52.59,3.749467586933451,-48.840532413066555,0.0,3.749467586933451,2.365857018941687,3.8343183120905073,-48.755681687909494,2.365857018941687,-50.224142981058314
APD,Air Products & Chemicals Inc.,260.55,28.019193509091707,-232.5308064909083,1.9111801508056263,29.930373659897334,51.099778200968025,26.31951307703213,-234.23048692296788,57.320039159986386,-203.22996084001363
APH,Amphenol Corp.,135.9,5.8018528683292745,-130.09814713167074,4.880886752241565,10.682739620570839,-0.14921053058760633,10.636674624550505,-125.2633253754495,17.975028773181236,-117.92497122681877
APO,Apollo Global Management Inc,51.46,11.555909851181138,-39.90409014881887,0.0,11.555909851181138,1.7185524946721231,37.66791545415035,-13.792084545849654,4.761751155310192,-46.69824884468981
AR,Antero Resources Corp,9,0.0,-9.0,0.0,0.0,21.096832421412664,-1.911598920385975,-10.911598920385975,21.096832421412664,12.096832421412664
ARC,ARC Document Solutions Inc,2.35,1.1477094701442903,-1.2022905298557098,0.23942721495878863,1.387136685103079,0.5673800322490357,0.7539609051515996,-1.5960390948484005,3.341744595452702,0.991744595452702
ARCO,Arcos Dorados Holdings Inc,5.37,0.9841458165533273,-4.385854183446673,0.19997577335941463,1.184121589912742,1.061787452310501,-2.1974202972097316,-7.567420297209732,1.3409765544586114,-4.029023445541389
ARE,Alexandria Real Estate Equities Inc.,173.06,15.94558646147909,-157.11441353852092,0.0,15.94558646147909,85.78152347601532,143.76438819950255,-29.295611800497454,85.78152347601532,-87.27847652398468
ARES,Ares Management Corp,51.44,8.57903309360641,-42.860966906393585,0.0,8.57903309360641,5.8638668760873385,73.4623609772838,22.022360977283796,7.941023575399333,-43.49897642460066
ARI,Apollo Commercial Real Estate Finance Inc,12.87,0.0,-12.87,0.0,0.0,16.235103786140574,16.23478916079947,3.3647891607994698,16.235590025304102,3.365590025304103
ARL,American Realty Investors Inc.,9.75,2.062001830834585,-7.6879981691654145,0.0,2.062001830834585,15.51039702505633,-14.37662732864431,-24.12662732864431,15.510709582176142,5.760709582176142
ARMK,Aramark,36,4.591852241064316,-31.408147758935684,1.6820207387945996,6.273872979858917,-18.216678927804278,4.4865829694847985,-31.5134170305152,10.540861476927015,-25.459138523072987
ARR,ARMOUR Residential REIT Inc,12.08,0.0,-12.08,0.0,0.0,13.784363717343176,13.784440961094562,1.7044409610945621,13.784440961094562,1.7044409610945621
ARW,Arrow Electronics Inc.,105.08,5.008026930950834,-100.07197306904916,44.06388125297465,49.07190818392549,36.728046356918604,53.912087161155604,-51.167912838844394,68.2184778774936,-36.8615221225064
ASB,Associated Banc-Corp.,18.99,0.0,-18.99,0.0,0.0,16.749559702517075,10.94644522441251,-8.043554775587488,26.767533829881508,7.777533829881509
ASGN,ASGN Inc,93.07,4.342155009451796,-88.72784499054819,0.0,4.342155009451796,-10.652173913043478,10.30812854442344,-82.76187145557655,28.812854442344044,-64.25714555765595
ASH,Ashland Global Holdings Inc,86.32,5.521912365833189,-80.7980876341668,8.851543105828126,14.373455471661314,5.423012442863042,13.120723114039457,-73.19927688596053,51.46092658546631,-34.85907341453368
AT,Atlantic Power Corp.,2.99,0.3396001782867312,-2.650399821713269,0.21855457018453,0.5581547484712612,-0.7935212086699859,-0.4595249937213195,-3.4495249937213197,1.3371056524622784,-1.6528943475377218
ATEN,A10 Networks Inc,9.38,2.07421697201215,-7.30578302798785,0.29462198207199164,2.3688389540841417,1.5535573551106778,1.806124004697526,-7.573875995302474,1.5865393734576752,-7.793460626542325
ATI,Allegheny Technologies Inc,18.69,4.512033155574051,-14.17796684442595,8.168499031560923,12.680532187134974,11.79105763287291,12.006329399994845,-6.683670600005156,13.67094002415018,-5.019059975849821
ATO,Atmos Energy Corp.,91.05,3.570509663668725,-87.47949033633127,0.7769074598105137,4.3474171234792385,50.57634089765197,3.0777688900641493,-87.97223110993585,56.28212300190788,-34.76787699809212
ATR,Aptargroup Inc.,144.63,3.5002666306235586,-141.12973336937642,5.796701480835922,9.296968111459481,8.24847644168493,8.344470882443382,-136.28552911755662,27.1864043319218,-117.44359566807819
AVA,Avista Corp.,38.79,1.2329356394415336,-37.55706436055846,1.0042198006783873,2.237155440119921,28.084649388992204,-2.548549995993363,-41.33854999599336,28.84736528257383,-9.94263471742617
AVB,Avalonbay Communities Inc.,179.51,0.6269653866040984,-178.8830346133959,0.0,0.6269653866040984,76.425196794106,-2.177861291346847,-181.68786129134685,76.425196794106,-103.08480320589399
AVD,American Vanguard Corp.,18.6,0.3163343175322344,-18.283665682467767,5.82043918534652,6.1367735028787544,3.7283933277330172,6.686272724952544,-11.913727275047457,11.384007377017976,-7.215992622982025
AVT,Avnet Inc.,38.9,3.7839374748455077,-35.11606252515449,28.31843332060133,32.10237079544684,30.537568821303573,36.47989094528365,-2.420109054716349,39.3214763329684,0.42147633296840326
AVY,Avery Dennison Corp.,177.23,3.4129438346446332,-173.81705616535535,7.943156251617612,11.356100086262245,0.9734142584234079,6.695219991742282,-170.5347800082577,15.99899839029409,-161.2310016097059
AWH,Aspira Women`s Health Inc,9.13,0.10447992829743646,-9.025520071702564,0.0006306058772410431,0.1051105341746775,0.0694335289380403,0.08112840157051056,-9.048871598429491,0.0694335289380403,-9.06056647106196
AWI,Armstrong World Industries Inc.,83.28,2.900140454136504,-80.3798595458635,1.6172252964709324,4.5173657506074365,-1.959893188746427,3.9908272819889934,-79.289172718011,9.24785421470329,-74.0321457852967
AWK,American Water Works Co. Inc.,161.69,3.089280282925115,-158.6007197170749,0.27031202475594757,3.3595923076810625,27.3070310722845,-1.6163555766018904,-163.3063555766019,35.945982720607226,-125.74401727939278
AWR,American States Water Co.,79.51,0.2203092130753884,-79.28969078692462,0.235815164826234,0.45612437790162236,17.151534434557714,0.7034876816192204,-78.80651231838078,17.181787305456215,-62.328212694543794
AXL,American Axle & Manufacturing Holdings Inc,9.82,4.743407938644508,-5.076592061355492,2.787955010280915,7.531362948925423,-5.68714571761547,7.842116642281624,-1.977883357718376,3.009543581395706,-6.810456418604295
AXP,American Express Co.,129.62,0.0,-129.62,0.0,0.0,27.15964606499072,28.238878422687776,-101.38112157731223,27.15964606499072,-102.46035393500928
AXR,AMREP Corp.,8.97,2.1427293718602227,-6.827270628139778,7.363413291968042,9.506142663828264,11.200034956584195,8.872144927813288,-0.09785507218671263,11.200034956584195,2.230034956584195
AXS,Axis Capital Holdings Ltd,50.58,0.0,-50.58,0.0,0.0,52.081010863041506,52.40805816468127,1.8280581646812735,62.45047505052588,11.870475050525883
AXTA,Axalta Coating Systems Ltd,27.24,5.6961020863798915,-21.543897913620107,2.2792052410050605,7.975307327384952,-4.478997144937651,7.580788663532949,-19.65921133646705,5.6893073623523005,-21.5506926376477
AYI,Acuity Brands,125.61,14.072875623092528,-111.53712437690747,8.774035472306801,22.84691109539933,7.227962154345748,21.214790608934162,-104.39520939106583,53.76560173950735,-71.84439826049265
AZN,Astrazeneca plc,51.69,1.5864627243148972,-50.1035372756851,1.1895613656747717,2.776024089989669,-7.811948142370763,-1.60779331556619,-53.29779331556619,4.1053770090434485,-47.58462299095655
AZO,Autozone Inc.,1146.65,73.1138121154671,-1073.536187884533,203.36185437160844,276.47566648707556,-58.42167086879423,16.700655992375097,-1129.949344007625,-45.12391655454305,-1191.7739165545431
AZZ,AZZ Inc,49.6,0.7567797132729424,-48.84322028672706,3.6964913965639243,4.453271109836867,10.733616221887575,7.93465492027851,-41.66534507972149,24.604822604842475,-24.995177395157526
B,Barnes Group Inc.,52.39,1.530798526426885,-50.859201473573115,4.859359255961387,6.390157782388272,-4.387130086739191,6.549095307652572,-45.84090469234743,25.834134063022194,-26.555865936977806
BA,Boeing Co.,210.98,43.74294571672307,-167.2370542832769,140.16370516987004,183.9066508865931,-50.154644057602646,55.97628776251042,-155.00371223748957,-31.41697881528899,-242.39697881528897
BABA,Alibaba Group Holding Ltd,267.85,26.141154223572006,-241.708845776428,0.0,26.141154223572006,32.22545284757311,13.550541375676985,-254.29945862432305,53.48042323563482,-214.3695767643652
BAC,Bank Of America Corp.,33.37,0.0,-33.37,0.0,0.0,20.399524926885825,5.678672322143265,-27.691327677856734,31.078087609327564,-2.291912390672433
BAH,Booz Allen Hamilton Holding Corp,82.59,9.740311563381656,-72.84968843661835,0.0,9.740311563381656,-5.89691805385336,10.16951528025215,-72.42048471974786,7.793877354950762,-74.79612264504924
BAM,Brookfield Asset Management Inc.,42.95,0.0,-42.95,3.7555456528373994,3.7555456528373994,-6.419665612145215,-20.213914953403936,-63.16391495340394,21.048198467829693,-21.90180153217031
BANC,Banc of California Inc,19.07,0.0,-19.07,0.0,0.0,13.047713730757756,5.909373859531016,-13.160626140468985,17.568364236130517,-1.5016357638694835
BAP,Credicorp Ltd,165.73,0.0,-165.73,0.0,0.0,62.54672634228407,32.87498445543989,-132.8550155445601,69.87542248940979,-95.8545775105902
BAX,Baxter International Inc.,78.73,7.384619371000137,-71.34538062899986,3.793279012020446,11.177898383020583,7.525184511842231,10.053377256283833,-68.67662274371617,17.202401532069757,-61.52759846793025
BBVA,Banco Bilbao Vizcaya Argentaria.,5.32,0.0,-5.32,0.0,0.0,6.819046221469476,5.871545838058931,0.5515458380589306,7.5879223684086785,2.2679223684086782
BBW,Build A Bear Workshop Inc,6.22,1.617078717128829,-4.60292128287117,3.2268267275311646,4.843905444659994,3.55251060414923,-0.03878382447606436,-6.2587838244760645,3.55251060414923,-2.6674893958507697
BBY,Best Buy Co. Inc.,120.51,21.939034339249964,-98.57096566075003,28.805361228034762,50.74439556728473,11.971661054686656,6.202092791557022,-114.30790720844298,15.779421635306347,-104.73057836469366
BC,Brunswick Corp.,91.62,8.31220753621599,-83.30779246378401,7.523364744849054,15.835572281065044,6.156292528742278,9.33846903178074,-82.28153096821927,18.61311583125024,-73.00688416874976
BCC,Boise Cascade Co,52.15,12.855082644609125,-39.29491735539087,11.589612018766964,24.44469466337609,17.878879604428697,18.80377414726774,-33.34622585273226,19.84978735103846,-32.30021264896153
BCE,BCE Inc,43.67,1.3847099288464455,-42.285290071153554,0.3505072779986536,1.735217206845099,-5.5734780816821194,-0.8610108193661047,-44.53101081936611,17.09568321325668,-26.57431678674332
BCH,Banco de Chile,22.13,0.0,-22.13,0.0,0.0,1881.7035154826822,6179.926782020465,6157.796782020465,1913.3656178992571,1891.235617899257
BCO,Brink`s Co.,73.42,11.983874365948562,-61.436125634051436,0.0,11.983874365948562,-30.63130075104543,10.893511725292539,-62.52648827470746,1.8206426281825971,-71.5993573718174
BDC,Belden Inc,45.34,8.775997438420271,-36.564002561579734,5.487898535331966,14.263895973752236,-16.80404551699786,12.306060178652432,-33.03393982134757,17.762754928427213,-27.57724507157279
BDN,Brandywine Realty Trust,11.99,0.36498163917700344,-11.625018360822997,0.0,0.36498163917700344,10.285645267910102,0.39641686709506907,-11.59358313290493,10.582966712122092,-1.4070332878779084
BDX,Becton,256.32,11.236922154227353,-245.08307784577264,9.688188626079631,20.925110780306984,-43.546945181451356,8.662582867439585,-247.6574171325604,84.8843638627453,-171.43563613725468
BEN,Franklin Resources,27.62,8.744493847762334,-18.87550615223767,0.0,8.744493847762334,2.0148247732042956,9.883187412506585,-17.736812587493418,20.579388179927875,-7.040611820072126
BERY,Berry Global Group Inc,59.07,6.3259062066027525,-52.74409379339725,11.22530936071303,17.551215567315783,-40.00183428874185,12.60700079899108,-46.46299920100892,18.260732792377485,-40.80926720762251
BF.B,Brown-Forman Corp.,76.85,3.114812821301101,-73.7351871786989,5.541394178974469,8.65620700027557,3.198822295734533,9.02455623432985,-67.82544376567014,7.764414117828367,-69.08558588217163
BFAM,Bright Horizons Family Solutions,178.18,6.031604883086924,-172.1483951169131,0.0,6.031604883086924,-7.647292352631695,1.8273137487304405,-176.35268625126957,20.26132155187365,-157.91867844812634
BFS,Saul Centers,33.87,2.320726495726496,-31.5492735042735,0.0,2.320726495726496,7.778547008547009,2.3255982905982906,-31.544401709401708,15.684529914529914,-18.185470085470083
BG,Bunge Ltd.,78,4.188724087935224,-73.81127591206477,46.27645090653906,50.46517499447428,25.447393860721,32.71500915859151,-45.28499084140849,38.142449942616985,-39.857550057383015
BGS,B&G Foods,32.6,0.8866064621342374,-31.713393537865763,7.412510624624501,8.299117086758738,-21.118328757946788,7.133628092720357,-25.466371907279644,13.125890631574853,-19.474109368425147
BH,Biglari Holdings Inc.,121,57.16122669966742,-63.83877330033258,1.4057545053755125,58.56698120504293,223.60681413875784,-70.2214981823807,-191.22149818238069,260.1796349292289,139.17963492922888
BHE,Benchmark Electronics Inc.,27.84,9.775364016905321,-18.06463598309468,9.974097214817037,19.74946123172236,21.7285652285909,20.391655246227305,-7.448344753772695,26.997655354178434,-0.8423446458215658
BHLB,Berkshire Hills Bancorp Inc.,19.22,0.0,-19.22,0.0,0.0,21.989144798370855,11.345423976328629,-7.87457602367137,23.1945263809618,3.9745263809618017
BIG,Big Lots Inc,65.37,14.76234879553811,-50.607651204461895,29.347009712957277,44.10935850849539,33.85344808258773,15.325646855016176,-50.04435314498383,33.85344808258773,-31.516551917412272
BIO,Bio-Rad Laboratories Inc.,662.35,46.66142371167019,-615.6885762883298,25.87772980021706,72.53915351188725,336.6109683874227,54.04918841376737,-608.3008115862326,356.70841912215116,-305.64158087784887
BK,Bank Of New York Mellon Corp,41.93,0.0,-41.93,0.0,0.0,20.504757732930113,22.819301382365428,-19.110698617634572,50.6886187721531,8.758618772153099
BKD,Brookdale Senior Living Inc,5.2,2.6761040134852996,-2.5238959865147006,0.0,2.6761040134852996,3.7501729627375213,0.01676256016206353,-5.183237439837937,4.590651219191332,-0.6093487808086682
