Ticker, Company Name, Price, cash_price, cash_delta, inventory_price, cash_inventory_price, tangible_price, current_price, current_delta, asset_price, asset_delta
BHLB,Berkshire Hills Bancorp Inc.,19.22,0.0,-19.22,0.0,0.0,21.989144798370855,11.345423976328629,-7.87457602367137,23.1945263809618,3.9745263809618017
BK,Bank Of New York Mellon Corp,41.93,0.0,-41.93,0.0,0.0,20.504757732930113,22.819301382365428,-19.110698617634572,50.6886187721531,8.758618772153099
BLX,Banco Latinoamericano De Comercio Exterior SA,15.64,0.0,-15.64,0.0,0.0,25.87838573019425,27.836833725495126,12.196833725495125,25.90020265753911,10.26020265753911
BRK.A,Berkshire Hathaway Inc.,365000,5759.538127865136,-359240.4618721349,29823.593927145463,35583.132055010596,483126.5095874205,232946.28333415487,-132053.71666584513,639502.8220042392,274502.8220042392
BTU,Peabody Energy Corp.,4.22,8.32924335378323,4.1092433537832305,3.2689161554192228,11.598159509202453,10.743353783231084,-8.568507157464213,-12.788507157464213,10.743353783231084,6.523353783231085
BVN,Compania de Minas Buenaventura S.A.,10.27,1.250128640284,-9.019871359716,0.5132440483215394,1.7633726886055394,12.70106358370588,0.7555787396556689,-9.514421260344331,12.70106358370588,2.43106358370588
BZH,Beazer Homes USA Inc.,18.65,7.8295373865147075,-10.82046261348529,0.0,7.8295373865147075,19.033455983112667,2.2297544888823855,-16.420245511117614,19.39755501228754,0.7475550122875418
C,Citigroup Inc,63.63,0.0,-63.63,0.0,0.0,71.79197636698899,57.16729351566241,-6.462706484337595,93.12188033643561,29.491880336435607
CCL,Carnival Corp.,20.6,10.201767103062009,-10.398232896937992,0.3592549121755254,10.561022015237535,19.908084148138666,2.015044716351678,-18.584955283648323,22.045382774902315,1.4453827749023134
CFG,Citizens Financial Group Inc,40.52,0.0,-40.52,0.0,0.0,31.502804798627864,24.724105535061067,-15.795894464938936,52.611604059786636,12.091604059786633
CGA,China Green Agriculture Inc,5.36,1.547430926206381,-3.812569073793619,14.303727530574577,15.851158456780956,30.38375188913485,24.944673407422115,19.584673407422116,34.205900541548054,28.845900541548055
CHMI,Cherry Hill Mortgage Investment Corporation,9.59,0.0,-9.59,0.0,0.0,11.992779936449669,18.867229557100025,9.277229557100025,18.743494851336234,9.153494851336234
CIM,Chimera Investment Corp,11.35,0.0,-11.35,0.0,0.0,14.527437052334292,14.34077345506994,2.99077345506994,14.529028628079377,3.1790286280793776
CIO,City Office REIT Inc,10.07,1.5447800368858604,-8.52521996311414,0.0,1.5447800368858604,6.239170219533247,1.3732248619188228,-8.696775138081177,10.128576052644235,0.05857605264423427
CIT,CIT Group Inc,45.26,0.0,-45.26,0.0,0.0,50.2873208170419,-32.641293726980464,-77.90129372698047,58.49534169951355,13.235341699513555
CLDT,Chatham Lodging Trust,12.21,0.6720967485504894,-11.537903251449512,0.0,0.6720967485504894,14.500599117728784,0.46759369607738194,-11.74240630392262,14.500599117728784,2.2905991177287834
CLI,Mack-Cali Realty Corp.,13.94,0.25213755532334176,-13.687862444676657,0.0,0.25213755532334176,14.696724611673496,-1.5314005234720474,-15.471400523472047,14.729189857407459,0.7891898574074592
CMO,Capstead Mortgage Corp.,5.81,0.0,-5.81,0.0,0.0,6.870624522203906,9.471620084541424,3.6616200845414246,9.471620084541424,3.6616200845414246
CMRE,Costamare Inc,9.54,1.1408393378380095,-8.39916066216199,0.08254160297457654,1.223380940812586,11.014928039520155,-0.40951875764932427,-9.949518757649324,11.014928039520155,1.4749280395201563
CNA,CNA Financial Corp.,43.22,0.0,-43.22,0.0,0.0,46.27630280808651,37.63565227182066,-5.584347728179338,46.82164024065254,3.601640240652543
CNO,CNO Financial Group Inc,23.03,0.0,-23.03,0.0,0.0,36.57876617696996,29.221857422676642,6.191857422676641,36.57876617696996,13.548766176969956
CNX,CNX Resources Corp,13.32,0.07108089573507662,-13.248919104264923,0.04395390984911538,0.115034805584192,18.247121807453592,-0.7645622632758001,-14.084562263275801,20.12875605378402,6.80875605378402
COF,Capital One Financial Corp.,117.75,0.0,-117.75,0.0,0.0,95.70677396371985,72.32227893640014,-45.42772106359986,127.73146386276427,9.981463862764272
CPE,Callon Petroleum Co.,23.18,0.2641331883300826,-22.91586681166992,0.0,0.2641331883300826,30.289888438191024,-6.4774010662729795,-29.65740106627298,30.289888438191024,7.109888438191025
CRK,Comstock Resources,5.41,0.12162392027738755,-5.288376079722613,0.0,0.12162392027738755,3.6648219784078817,-0.9936779268396495,-6.4036779268396495,5.862971688254934,0.4529716882549337
CS,Credit Suisse Group AG,13.91,0.0,-13.91,0.0,0.0,366.0001147110715,14.914860322774448,1.004860322774448,409.24157838229075,395.33157838229073
CUBI,Customers Bancorp Inc,26.55,0.0,-26.55,0.0,0.0,25.93509490792961,8.01855973633499,-18.53144026366501,33.27365121022986,6.723651210229857
CXP,Columbia Property Trust Inc,14.28,2.3831737710300738,-11.896826228969925,0.0,2.3831737710300738,20.90129624419886,2.4283491497829477,-11.851650850217052,22.09835205005799,7.818352050057991
CXW,CoreCivic Inc,7.73,2.3610469432925445,-5.368953056707456,0.0,2.3610469432925445,11.402691016088575,2.3121395303831807,-5.417860469616819,11.80867018846849,4.0786701884684895
CYH,Community Health Systems,9.25,15.239805147178565,5.989805147178565,2.817232218650124,18.057037365828688,-52.13969539383034,8.886403111053655,-0.36359688894634523,-16.86159461429466,-26.11159461429466
CZZ,Cosan Ltd,20.87,23.66530341557601,2.795303415576008,1.176398693653936,24.841702109229946,-16.147699130389324,17.030013706014103,-3.8399862939858984,6.577831433554886,-14.292168566445115
DHT,DHT Holdings Inc,5.95,0.5094731086727433,-5.440526891327257,0.0,0.5094731086727433,7.695623628913319,0.6684193304952063,-5.281580669504794,7.695623628913319,1.745623628913319
DRH,Diamondrock Hospitality Co.,8.99,0.5541079621136606,-8.43589203788634,0.0,0.5541079621136606,9.19078936289137,-0.5214995192434921,-9.511499519243493,9.19102994162758,0.2010299416275796
DSX,Diana Shipping Inc,3.6,0.9911469520816647,-2.6088530479183354,0.0,0.9911469520816647,4.7862377316834515,1.3799363131116407,-2.220063686888359,4.7862377316834515,1.1862377316834514
DVD,Dover Motorsports Inc,2.21,1.1939600301347966,-1.0160399698652034,0.0010077029372357264,1.1949677330720323,4.119153706440571,0.8464704672780102,-1.3635295327219898,4.119153706440571,1.9091537064405708
DX,Dynex Capital,18.58,0.0,-18.58,0.0,0.0,18.096233559245793,24.539528069281882,5.959528069281884,25.46855279165262,6.8885527916526215
E,Eni Spa,21.7,8.065808564683188,-13.634191435316811,2.6031444615082413,10.668953026191431,21.591698107300438,4.422310412405965,-17.277689587594033,23.545186570724503,1.845186570724504
EIG,Employers Holdings Inc,31.79,0.0,-31.79,0.0,0.0,38.509897157279745,35.62578979143838,3.83578979143838,40.22588935344343,8.435889353443429
EQT,EQT Corp,17.66,0.05347442380868203,-17.606525576191316,0.0,0.05347442380868203,34.594196318436154,-1.9458735622444778,-19.60587356224448,34.60817525582776,16.94817525582776
ETM,Entercom Communications Corp,5.88,0.24166795972103114,-5.638332040278969,0.0,0.24166795972103114,-12.930695454149449,0.9563687160068339,-4.923631283993166,6.000352112957347,0.12035211295734705
EVC,Entravision Communications Corp.,3.54,2.278459569561909,-1.261540430438091,0.0,2.278459569561909,-0.23922723743070448,2.684900486243424,-0.855099513756576,4.299112603998578,0.7591126039985783
FBC,Flagstar Bancorp,45.79,0.0,-45.79,0.0,0.0,32.569614554782405,59.24169376378062,13.451693763780618,41.75835510966552,-4.031644890334476
FBP,First Bancorp PR,10.1,0.0,-10.1,0.0,0.0,9.672797646540868,5.2074083441404495,-4.89259165585955,10.197008690430055,0.09700869043005511
FCAU,Stellantis N.V,17.05,19.4850421170781,2.4350421170780976,6.921321858116991,26.406363975195088,-0.9573006943492203,-2.6335228587630803,-19.68352285876308,18.95758078588331,1.907580785883308
FDP,Fresh Del Monte Produce Inc,26.7,0.2955651899955321,-26.404434810004467,10.566455542340274,10.862020732335806,24.113897143778342,9.306081125002182,-17.393918874997816,36.27218235223741,9.572182352237409
FFG,FBL Financial Group,56.48,0.0,-56.48,0.0,0.0,66.24376463871918,60.608347335512164,4.128347335512167,66.36680062551495,9.886800625514958
FLY,Fly Leasing Ltd,10.84,9.35258480938016,-1.4874151906198403,0.0,9.35258480938016,29.06647947256833,2.869694589462694,-7.970305410537305,29.06647947256833,18.22647947256833
FNB,F.N.B. Corp.,11.02,0.0,-11.02,0.0,0.0,7.826185751757182,2.5756674691921657,-8.444332530807834,15.345523032455368,4.325523032455369
FRO,Frontline Ltd,7.13,0.9907112173567936,-6.139288782643206,0.0,0.9907112173567936,7.6322843111341685,0.2075750833033115,-6.922424916696689,8.20110761914723,1.07110761914723
GEL,Genesis Energy L.P.,6.85,0.29789645879991355,-6.552103541200086,0.732916361529669,1.0308128203295825,4.181118468184158,1.4933178006737942,-5.3566821993262055,14.147331653103947,7.297331653103948
GGB,Gerdau S.A.,4.5,4.7710764307059526,0.27107643070595255,5.889080975048708,10.66015740575466,13.486235898292414,8.589250108568539,4.089250108568539,22.625341102868,18.125341102868
GHC,Graham Holdings Co.,606.24,198.3731736422664,-407.8668263577336,30.73812261408366,229.11129625635007,357.61608243668724,149.3051776239885,-456.93482237601154,801.4435226762239,195.20352267622388
GNW,Genworth Financial Inc,4.11,0.0,-4.11,0.0,0.0,28.77205258565222,28.912481246790687,24.802481246790688,29.18542709520067,25.07542709520067
GTN,Gray Television,18.66,5.240539353617064,-13.419460646382937,0.0,5.240539353617064,-43.24847680693825,6.441262503161016,-12.218737496838983,24.822426231693672,6.162426231693672
GTS,Triple-S Management Corp,23.17,0.0,-23.17,0.0,0.0,41.90254791439876,22.60955956798019,-0.56044043201981,43.123791144616554,19.953791144616552
H,Hyatt Hotels Corporation,76.39,39.06022501964121,-37.32977498035879,0.28586991032338877,39.3460949299646,72.35107548548312,33.00498055551852,-43.38501944448148,90.69872609351152,14.308726093511524
HFC,HollyFrontier Corp,31.75,5.570449750665143,-26.179550249334856,7.244296115391015,12.814745866056159,18.57005863801214,9.076144165603987,-22.673855834396015,33.222275412028786,1.472275412028786
HIG,Hartford Financial Services Group Inc.,49.61,0.0,-49.61,0.0,0.0,40.69986407936574,42.94081243754804,-6.66918756245196,49.68040183357576,0.07040183357575813
HLX,Helix Energy Solutions Group Inc,4.61,1.72704349704365,-2.8829565029563504,0.0,1.72704349704365,11.357741389863984,1.6299008798342762,-2.980099120165724,11.357741389863984,6.747741389863983
HMC,Honda Motor,29.16,15.517457319478419,-13.642542680521581,7.899348607808811,23.41680592728723,37.94828046262705,8.627917136756654,-20.532082863243346,42.08576811299588,12.925768112995879
HMN,Horace Mann Educators Corp.,38.7,0.0,-38.7,0.0,0.0,36.22812918959098,-26.6542048501164,-65.3542048501164,41.428585675338915,2.7285856753389126
HOV,Hovnanian Enterprises,55.4,47.5492626475923,-7.850737352407698,216.61181818066544,264.16108082825775,-103.65775124407669,147.62844228065603,92.22844228065603,-79.14865681742799,-134.548656817428
HP,Helmerich & Payne,27.85,4.856558233925553,-22.993441766074447,0.9211756163878824,5.777733850313436,28.74276908247838,6.7170357269052205,-21.13296427309478,29.90061524513982,2.05061524513982
HSBC,HSBC Holdings plc,27.8,0.0,-27.8,0.0,0.0,47.11610050498168,-21.41049454173403,-49.210494541734036,47.11610050498168,19.31610050498168
HT,Hersha Hospitality Trust,8.54,0.3382549484106497,-8.201745051589349,0.0,0.3382549484106497,16.872303054602572,-1.0404834458455603,-9.580483445845559,16.922066873407488,8.382066873407489
IAG,Iamgold Corp.,3.51,1.8875856646629254,-1.6224143353370744,0.7260430370878015,2.6136287017507267,4.9396593647593425,2.2749067980383653,-1.2350932019616345,4.9396593647593425,1.4296593647593427
INFY,Infosys Ltd,18.07,9.700004126490695,-8.369995873509305,0.0,9.700004126490695,23.820855283971333,13.664186187260148,-4.4058138127398525,26.472813303806,8.402813303806
INN,Summit Hotel Properties Inc,9.69,0.36964760554862863,-9.32035239445137,0.0,0.36964760554862863,9.64930190713474,0.27922938894379706,-9.410770611056202,9.756435858071098,0.06643585807109886
ITUB,Itau Unibanco Holding S.A.,5.17,0.0,-5.17,0.0,0.0,23.565608881410856,-3.965303804018587,-9.135303804018587,26.99956833671553,21.829568336715532
IVC,Invacare Corp.,8.58,2.523125282316869,-6.056874717683131,4.226819678244206,6.749944960561074,-2.8753602555038857,4.238385515990962,-4.341614484009038,9.603975253989285,1.0239752539892848
IVR,Invesco Mortgage Capital Inc,3.83,0.0,-3.83,0.0,0.0,2.8065595865713173,5.02032500283725,1.19032500283725,5.247071047457898,1.417071047457898
IVZ,Invesco Ltd,22.67,2.3220519612224813,-20.34794803877752,0.0,2.3220519612224813,-4.59512007739761,18.053268224674127,-4.616731775325874,30.33515097288023,7.665150972880227
L,Loews Corp.,48.62,0.0,-48.62,0.0,0.0,63.94016132572658,52.73986718076329,4.119867180763293,66.87972364728999,18.259723647289995
LADR,Ladder Capital Corp,10.4,0.0,-10.4,0.0,0.0,12.609421017358004,2.3241615560225903,-8.07583844397741,12.609421017358004,2.209421017358004
LNC,Lincoln National Corp.,52.35,0.0,-52.35,0.0,0.0,102.29976558136262,67.40473654485918,15.054736544859175,111.49955229946806,59.14955229946806
LPL,LG Display Co Ltd.,10.84,4.025605916518476,-6.814394083481524,2.868811229545266,6.894417146063742,12.11819793823524,-0.33676185966769945,-11.1767618596677,13.067556108788962,2.2275561087889617
LXU,LSB Industries,4.36,1.435813991310484,-2.9241860086895164,0.6549745869041648,2.090788578214649,6.080669183326302,1.3618641473146382,-2.998135852685362,15.12980380642496,10.76980380642496
MAC,Macerich Co.,12.9,3.5353074574668555,-9.364692542533145,0.0,3.5353074574668555,16.486839636668517,1.830491403461552,-11.069508596538448,16.486839636668517,3.5868396366685165
MCC,Medley Capital Corp,28.31,0.0,-28.31,0.0,0.0,55.29941598019465,54.53077329479765,26.22077329479765,55.29941598019465,26.989415980194654
MCS,Marcus Corp.,17.49,0.3562810173871533,-17.133718982612844,0.0,0.3562810173871533,20.042190172296706,-5.567344675262645,-23.057344675262645,23.29258459232402,5.8025845923240205
MET,Metlife Inc,55.67,0.0,-55.67,0.0,0.0,71.06628776662026,83.32365565006495,27.653655650064948,81.4668827615475,25.796882761547494
MFA,MFA Financial Inc,3.95,0.0,-3.95,0.0,0.0,5.659117591249986,4.5613334932745495,0.6113334932745493,5.6595367090018245,1.7095367090018243
MHO,MI Homes Inc.,55.92,7.044961830571298,-48.875038169428706,64.12827903102831,71.17324086159961,40.29618534617187,60.660067198343654,4.740067198343652,40.866706470951485,-15.053293529048517
MITT,AG Mortgage Investment Trust Inc,3.76,0.0,-3.76,0.0,0.0,2.959272631920701,5.925322955149046,2.165322955149046,9.588689663782555,5.828689663782555
MNR,Monmouth Real Estate Investment Corp.,18,1.58261473321011,-16.41738526678989,0.0,1.58261473321011,5.647462181670605,20.43660683543645,2.43660683543645,11.454170571101418,-6.545829428898582
MOV,Movado Group,22.26,9.841162344629886,-12.418837655370115,10.66255554036132,20.503717884991204,22.442972774098603,20.394102320883466,-1.8658976791165358,23.475397033843837,1.2153970338438356
MRO,Marathon Oil Corporation,8.97,0.6612688213321573,-8.308731178667843,0.09754348513903469,0.7588123064711919,14.15647333024302,0.43071149282171156,-8.53928850717829,14.15647333024302,5.18647333024302
MT,ArcelorMittal,22.82,6.0001281889257685,-16.819871811074233,11.177811725085077,17.177939914010846,28.693071827441152,4.893863055105391,-17.92613694489461,32.496991693323515,9.676991693323515
MTG,MGIC Investment Corp,12.37,0.0,-12.37,0.0,0.0,13.331291708651273,13.416508066684358,1.0465080666843587,13.331291708651273,0.9612917086512738
MTW,Manitowoc Co.,14.97,3.7125337918703205,-11.25746620812968,15.466479436903246,19.179013228773567,7.749154711324021,13.339657662137318,-1.6303423378626825,17.816111111882748,2.846111111882747
MUR,Murphy Oil Corp.,14.28,0.9473066572047764,-13.332693342795222,0.38885764765146824,1.3361643048562446,29.743397768046425,0.6032020143409487,-13.67679798565905,29.743397768046425,15.463397768046425
NAT,Nordic American Tankers Ltd,3.68,0.42400143437540316,-3.255998565624597,0.11979164607822038,0.5437930804536235,4.28207760077974,0.44456780645256205,-3.235432193547438,4.28207760077974,0.6020776007797397
NBR,Nabors Industries Ltd,85.32,61.291693590319674,-24.02830640968032,19.566224313582534,80.8579179039022,149.77956700205277,80.7553326725731,-4.564667327426889,149.78016342781632,64.46016342781633
NC,Nacco Industries Inc.,26.6,17.813217459571224,-8.786782540428778,7.747171240911228,25.560388700482452,49.45752639338351,29.581768139888357,2.9817681398883558,55.95698551730119,29.35698551730119
NGS,Natural Gas Services Group,9.97,2.046136407559427,-7.923863592440574,1.2714570913115564,3.317593498870983,18.685853133601594,4.397942236720587,-5.572057763279414,18.77361151502818,8.803611515028178
NL,NL Industries,5.21,2.6397762248953573,-2.5702237751046426,0.39283457921566883,3.0326108041110262,5.768986704047783,2.8152256665152118,-2.394774333484788,6.3255877597287125,1.1155877597287125
NLY,Annaly Capital Management Inc,8.48,0.0,-8.48,0.0,0.0,8.627546546707432,9.43347714890028,0.95347714890028,10.142982870329913,1.6629828703299125
NMFC,New Mountain Finance Corp,12.28,0.0,-12.28,0.0,0.0,12.235841401078634,12.312854771950676,0.03285477195067621,12.235841401078634,-0.04415859892136531
NNA,Navios Maritime Acquisition Corp,3.73,3.522872771689277,-0.20712722831072305,0.0,3.522872771689277,19.664076748379017,3.4543482685372373,-0.2756517314627627,19.756397730014744,16.026397730014743
NNI,Nelnet Inc,71.23,0.0,-71.23,0.0,0.0,80.37843087690206,73.3930107005273,2.1630107005272947,88.3141682354384,17.084168235438398
NOK,Nokia Corp,4.17,13.63927958572858,9.46927958572858,4.90563711515002,18.544916700878602,13.557072187806202,10.803124357406878,6.633124357406878,27.053382385843715,22.883382385843717
NOV,NOV Inc,13.94,3.82471669048568,-10.11528330951432,4.494364057170041,8.319080747655722,8.901158843312128,8.993879247929963,-4.946120752070037,14.075472534346291,0.1354725343462917
NR,Newpark Resources,2.86,0.26461503017335986,-2.59538496982664,1.757275949711691,2.021890979885051,4.633582299205946,2.6297853136015186,-0.2302146863984813,5.386162510499307,2.5261625104993075
NRP,Natural Resource Partners LP,17.785,9.038920255678095,-8.746079744321905,0.0,9.038920255678095,9.803038022627314,6.025430302534034,-11.759569697465967,24.66251465293076,6.87751465293076
NRZ,New Residential Investment Corp,9.74,0.0,-9.74,0.0,0.0,10.86292615889646,10.262788359845553,0.5227883598455527,12.818434806156603,3.0784348061566025
NVGS,Navigator Holdings Ltd,10.46,1.1994570675185072,-9.260542932481494,0.17288165947217807,1.3723387269906853,16.754030485914267,0.26691568780588115,-10.19308431219412,16.754030485914267,6.294030485914266
NYCB,New York Community Bancorp Inc.,10.81,0.0,-10.81,0.0,0.0,8.203237328034302,3.9281310969029857,-6.881868903097015,14.517521702139987,3.707521702139987
OCN,Ocwen Financial Corp.,27.98,0.0,-27.98,0.0,0.0,48.879236904124994,57.5017670440583,29.521767044058297,48.879236904124994,20.899236904124994
OFG,OFG Bancorp,18.59,0.0,-18.59,0.0,0.0,16.312571272301607,11.02099542708227,-7.569004572917731,20.72799223698887,2.1379922369888718
OIS,Oil States International,6.38,1.3059089771890384,-5.074091022810961,2.9574616711922044,4.263370648381243,7.807222333194874,4.275987176560759,-2.1040128234392412,12.523755734642167,6.143755734642167
OPY,Oppenheimer Holdings Inc,37.1,0.0,-37.1,0.0,0.0,35.9233301263566,27.34372604651418,-9.75627395348582,49.63896499317563,12.538964993175625
ORI,Old Republic International Corp.,19.81,0.0,-19.81,0.0,0.0,19.97712071600516,18.176506062133466,-1.6334939378665325,19.97712071600516,0.16712071600516154
PBF,PBF Energy Inc,10.55,10.676952769376454,0.1269527693764534,12.36681820847159,23.043770977848045,16.111160447412438,11.293795276947634,0.7437952769476333,16.111160447412438,5.561160447412437
PBR,Petroleo Brasileiro S.A. Petrobras,10.55,14.05231904625134,3.5023190462513387,3.5395681584870786,17.591887204738416,21.07591310720552,7.408669932946952,-3.1413300670530484,31.140349480440808,20.590349480440807
PEB,Pebblebrook Hotel Trust,21.59,1.56246103214028,-20.02753896785972,0.0,1.56246103214028,25.608395108709374,-0.08568775749341082,-21.67568775749341,25.60995334569713,4.019953345697129
PEI,Pennsylvania Real Estate Investment Trust,2.57,0.45730821667309324,-2.1126917833269068,0.07394027499118745,0.5312484916642807,3.842291742676729,-0.8585545924712153,-3.4285545924712153,3.9920330579538996,1.4220330579538998
PFG,Principal Financial Group Inc,54.13,0.0,-54.13,0.0,0.0,44.74277832790143,60.14818999207413,6.018189992074127,56.96868308361895,2.838683083618946
PFS,Provident Financial Services Inc,19.59,0.0,-19.59,0.0,0.0,14.438209636092632,9.2599236640347,-10.3300763359653,20.3834214107805,0.7934214107804998
PGRE,Paramount Group Inc,9.01,1.9842302351115333,-7.025769764888467,0.0,1.9842302351115333,16.68180392059017,6.57002910301761,-2.4399708969823894,16.68180392059017,7.67180392059017
PMT,Pennymac Mortgage Investment Trust,18.68,0.0,-18.68,0.0,0.0,20.058415980353196,19.55463726545739,0.8746372654573911,23.092212944371788,4.412212944371788
PRA,Proassurance Corporation,22.3,0.0,-22.3,0.0,0.0,22.50889385025153,13.97846140171515,-8.321538598284851,24.67802559539831,2.3780255953983094
PRU,Prudential Financial Inc.,80.86,0.0,-80.86,0.0,0.0,166.40656565656565,158.43434343434345,77.57434343434345,166.40656565656565,85.54656565656565
QEP,QEP Resources Inc,3.46,0.03916462740230826,-3.4208353725976917,0.0,0.03916462740230826,11.5374869734842,-0.03545429427998432,-3.4954542942799844,11.5374869734842,8.077486973484199
RDN,Radian Group,20.47,0.0,-20.47,0.0,0.0,21.38851746393786,20.436020758108384,-0.03397924189161472,21.52042627951029,1.0504262795102903
RDS.A,Royal Dutch Shell Plc,38.51,17.416198209061527,-21.09380179093847,8.439399848967318,25.855598058028846,65.65429795829007,10.61630271073723,-27.893697289262768,76.64414627658012,38.13414627658012
RFP,Resolute Forest Products Inc,10.45,0.2452972500424395,-10.20470274995756,6.267344738584329,6.512641988626768,14.754629590052735,6.856058138686183,-3.593941861313816,15.932056390256445,5.482056390256446
RGA,Reinsurance Group Of America,113,0.0,-113.0,0.0,0.0,194.50365696019722,197.44755974451988,84.44755974451988,194.50365696019722,81.50365696019722
RGR,Sturm, Inc.,68.34,7.637617956206883,-60.70238204379312,0.7761246920707137,8.413742648277596,13.79077383844215,8.320920901468345,-60.01907909853166,13.79077383844215,-54.549226161557854
RIG,Transocean Ltd,3.54,2.2467515102681537,-1.2932484897318464,0.7462076289530264,2.99295913922118,17.79680809182741,2.6401768832673524,-0.8998231167326476,18.5283841986441,14.988384198644102
RKT,Rocket Companies Inc,20.68,0.0,-20.68,0.0,0.0,2.86621000408546,46.7707552484423,26.0907552484423,2.86621000408546,-17.81378999591454
RLH,Red Lion Hotels Corporation,3.42,1.3234773501471742,-2.096522649852826,0.0,1.3234773501471742,2.568728871515843,1.283343415904387,-2.136656584095613,5.1478250215445005,1.7278250215445006
